orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
South West Ethiopia Region,Bench Sheko Zone,Sheko Town Administration,OfjT0Qc6EMy,Nehase 2017,61.0,471.0,1250.0,37.64988009592326
South West Ethiopia Region,Bench Sheko Zone,Sheko Town Administration,OfjT0Qc6EMy,Tahesas 2018,0.0,606.0,828.0,73.10012062726176
South West Ethiopia Region,Bench Sheko Zone,Sheko Town Administration,OfjT0Qc6EMy,Tikemet 2018,13.0,543.0,1396.0,38.8690050107373
South West Ethiopia Region,Bench Sheko Zone,Sheko Town Administration,OfjT0Qc6EMy,Tir 2018,0.0,158.0,373.0,42.24598930481284
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Hamle 2017,293.0,1916.0,3369.0,56.854599406528195
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Hidar 2018,0.0,622.0,1098.0,56.59690627843494
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Meskerem 2018,0.0,764.0,1164.0,65.5793991416309
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Nehase 2017,174.0,1422.0,2113.0,67.2658467360454
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Tahesas 2018,1.0,842.0,1465.0,57.43519781718963
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Tikemet 2018,23.0,685.0,1081.0,63.30868761552681
South West Ethiopia Region,Bench Sheko Zone,Sheko Woreda,ZTHXX7dQane,Tir 2018,35.0,291.0,623.0,46.63461538461539
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Hamle 2017,766.0,1573.0,2079.0,75.625
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Hidar 2018,360.0,960.0,1507.0,63.660477453580896
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Meskerem 2018,637.0,1265.0,3003.0,42.110519307589875
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Nehase 2017,585.0,1191.0,1804.0,65.98337950138504
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Tahesas 2018,703.0,1091.0,1889.0,57.72486772486772
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Tikemet 2018,705.0,1139.0,1793.0,63.48940914158305
South West Ethiopia Region,Bench Sheko Zone,Shey Bench Worda,xP8xG2RupQb,Tir 2018,606.0,741.0,1309.0,56.5648854961832
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Hamle 2017,0.0,658.0,1439.0,45.69444444444444
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Hidar 2018,0.0,876.0,1371.0,63.84839650145773
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Meskerem 2018,0.0,950.0,1948.0,48.74294510005131
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Nehase 2017,0.0,746.0,1639.0,45.487804878048784
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Tahesas 2018,0.0,828.0,1346.0,61.46993318485523
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Tikemet 2018,0.0,851.0,1546.0,55.00969618616678
South West Ethiopia Region,Bench Sheko Zone,Siz Town Administration,m26L14A4njm,Tir 2018,0.0,608.0,1304.0,46.59003831417625
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Hamle 2017,1546.0,3085.0,5361.0,57.53450205147333
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Hidar 2018,0.0,1221.0,2271.0,53.741197183098585
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Meskerem 2018,647.0,1308.0,2393.0,54.63659147869674
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Nehase 2017,524.0,2502.0,3866.0,64.70131885182312
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Tahesas 2018,51.0,1247.0,2108.0,59.12754860123282
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Tikemet 2018,0.0,1241.0,2269.0,54.669603524229075
South West Ethiopia Region,Bench Sheko Zone,South Bench Woreda,fSS7gliQxJl,Tir 2018,0.0,724.0,1400.0,51.67737330478231
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Hamle 2017,32.0,439.0,812.0,53.997539975399754
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Hidar 2018,0.0,753.0,1342.0,56.06850335070737
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Meskerem 2018,0.0,1120.0,1839.0,60.86956521739131
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Nehase 2017,0.0,381.0,1018.0,37.389597644749756
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Tahesas 2018,0.0,626.0,1017.0,61.493123772102166
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Tikemet 2018,0.0,911.0,1715.0,53.08857808857809
South West Ethiopia Region,Dawro Zone,Disa Woreda,UqoO2aRtnR2,Tir 2018,0.0,215.0,374.0,57.333333333333336
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Hamle 2017,44.0,70.0,69.0,100.0
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Hidar 2018,15.0,65.0,175.0,36.93181818181818
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Meskerem 2018,23.0,130.0,261.0,49.61832061068702
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Nehase 2017,0.0,151.0,304.0,49.50819672131148
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Tahesas 2018,35.0,58.0,172.0,33.52601156069364
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Tikemet 2018,32.0,166.0,416.0,39.80815347721823
South West Ethiopia Region,Dawro Zone,Essera Bale Town Admnistration,c4TQETQNcau,Tir 2018,13.0,57.0,80.0,70.37037037037037
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Hamle 2017,31.0,1174.0,2083.0,56.33397312859885
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Hidar 2018,0.0,1247.0,2595.0,48.03543913713405
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Meskerem 2018,154.0,1586.0,3455.0,45.8912037037037
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Nehase 2017,0.0,1077.0,2073.0,51.92864030858245
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Tahesas 2018,39.0,1164.0,3851.0,30.218068535825545
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Tikemet 2018,0.0,1759.0,3557.0,49.43788645306352
South West Ethiopia Region,Dawro Zone,Gena Bosa Woreda,UuNPdB2zVJF,Tir 2018,0.0,1020.0,1845.0,55.25460455037919
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Hamle 2017,0.0,158.0,529.0,29.81132075471698
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Hidar 2018,0.0,221.0,738.0,29.905277401894452
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Meskerem 2018,4.0,231.0,761.0,30.314960629921263
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Nehase 2017,173.0,125.0,882.0,14.156285390713478
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Tahesas 2018,0.0,205.0,859.0,23.837209302325583
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Tikemet 2018,0.0,386.0,919.0,41.95652173913044
South West Ethiopia Region,Dawro Zone,Gesa Town Administration,TXAWgc2L0px,Tir 2018,0.0,137.0,803.0,17.039800995024876
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Hamle 2017,26.0,722.0,1270.0,56.80566483084186
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Hidar 2018,51.0,489.0,911.0,53.61842105263158
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Meskerem 2018,54.0,434.0,773.0,56.07235142118863
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Nehase 2017,13.0,644.0,1201.0,53.57737104825291
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Tahesas 2018,21.0,652.0,1164.0,55.9656652360515
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Tikemet 2018,36.0,436.0,696.0,62.553802008608315
South West Ethiopia Region,Dawro Zone,Isara Woreda,RKsHwiYX8LB,Tir 2018,17.0,258.0,464.0,55.483870967741936
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Hamle 2017,0.0,924.0,1392.0,66.33165829145729
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Hidar 2018,0.0,494.0,981.0,50.30549898167006
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Meskerem 2018,0.0,749.0,1538.0,48.667966211825856
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Nehase 2017,0.0,585.0,1082.0,54.016620498614955
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Tahesas 2018,0.0,791.0,1165.0,67.83876500857633
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Tikemet 2018,0.0,616.0,1096.0,56.15314494074749
South West Ethiopia Region,Dawro Zone,Kechi worda,RkBAKUpU9k4,Tir 2018,0.0,483.0,814.0,59.263803680981596
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Hamle 2017,0.0,1516.0,2492.0,60.81026875250702
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Hidar 2018,0.0,2107.0,2805.0,75.08909479686386
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Meskerem 2018,0.0,2710.0,4443.0,60.981098109810986
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Nehase 2017,18.0,1103.0,1607.0,68.59452736318407
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Tahesas 2018,15.0,1680.0,2741.0,61.2691466083151
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Tikemet 2018,191.0,3168.0,5610.0,56.4605239707717
South West Ethiopia Region,Dawro Zone,Loma Bosa Woreda,zWXFuxxZEMF,Tir 2018,34.0,984.0,1703.0,57.74647887323944
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Hamle 2017,0.0,591.0,846.0,69.77567886658795
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Hidar 2018,0.0,895.0,1396.0,64.06585540443808
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Meskerem 2018,0.0,595.0,1008.0,58.969276511397425
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Nehase 2017,0.0,341.0,874.0,38.971428571428575
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Tahesas 2018,0.0,727.0,1121.0,64.79500891265597
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Tikemet 2018,84.0,913.0,1577.0,57.858048162230666
South West Ethiopia Region,Dawro Zone,Mareka Woreda,ntNNXkVK2qC,Tir 2018,0.0,427.0,749.0,56.93333333333334
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Hamle 2017,0.0,328.0,514.0,63.689320388349515
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Hidar 2018,39.0,208.0,429.0,48.372093023255815
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Meskerem 2018,0.0,337.0,526.0,63.946869070208734
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Nehase 2017,24.0,216.0,374.0,57.599999999999994
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Tahesas 2018,11.0,303.0,467.0,64.74358974358975
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Tikemet 2018,8.0,239.0,388.0,61.43958868894601
South West Ethiopia Region,Dawro Zone,Mari mansa Woreda,pHkNwDa000r,Tir 2018,7.0,253.0,439.0,57.49999999999999
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Hamle 2017,1334.0,1402.0,2239.0,62.589285714285715
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Hidar 2018,11.0,1609.0,2481.0,64.82675261885576
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Meskerem 2018,375.0,2002.0,2928.0,68.35097302833731
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Nehase 2017,203.0,1215.0,2104.0,57.71971496437055
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Tahesas 2018,0.0,1128.0,1864.0,60.48257372654155
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Tikemet 2018,148.0,2442.0,3496.0,69.83128395767801
South West Ethiopia Region,Dawro Zone,Tarcha zuriya Woreda,g35l0TyTDKL,Tir 2018,27.0,980.0,1761.0,55.618615209988654
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Hamle 2017,0.0,906.0,1558.0,58.11417575368826
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Hidar 2018,0.0,1593.0,2583.0,61.64860681114551
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Meskerem 2018,0.0,1602.0,2633.0,60.820045558086555
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Nehase 2017,0.0,1020.0,1654.0,61.631419939577036
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Tahesas 2018,0.0,1401.0,2246.0,62.34979973297731
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Tikemet 2018,0.0,1442.0,2869.0,50.24390243902439
South West Ethiopia Region,Dawro Zone,Tercha Town Adiministration,et9fiNt2dWT,Tir 2018,0.0,843.0,1454.0,57.938144329896915
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Hamle 2017,275.0,238.0,492.0,48.275862068965516
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Hidar 2018,0.0,227.0,468.0,48.40085287846482
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Meskerem 2018,106.0,218.0,535.0,40.67164179104478
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Nehase 2017,141.0,216.0,464.0,46.45161290322581
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Tahesas 2018,30.0,252.0,457.0,55.021834061135365
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Tikemet 2018,14.0,194.0,424.0,45.64705882352941
South West Ethiopia Region,Dawro Zone,Tocha Woreda,AdI66XH6S81,Tir 2018,0.0,153.0,311.0,49.03846153846153
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Hamle 2017,102.0,810.0,1789.0,45.2513966480447
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Hidar 2018,141.0,2110.0,3717.0,56.75094136632598
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Meskerem 2018,0.0,3403.0,6725.0,50.59470710674992
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Nehase 2017,15.0,1172.0,2561.0,45.74551131928181
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Tahesas 2018,9.0,2443.0,3800.0,64.27255985267035
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Tikemet 2018,30.0,3256.0,5844.0,55.70573139435415
South West Ethiopia Region,Dawro Zone,Zaba Gazo Woreda,ZOT44I9kDhA,Tir 2018,0.0,1062.0,1805.0,58.80398671096345
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Hamle 2017,8.0,98.0,275.0,35.507246376811594
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Hidar 2018,74.0,543.0,1269.0,42.75590551181102
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Meskerem 2018,47.0,420.0,1001.0,41.91616766467065
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Nehase 2017,0.0,110.0,281.0,39.00709219858156
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Tahesas 2018,30.0,554.0,1085.0,51.01289134438306
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Tikemet 2018,0.0,466.0,1206.0,38.60811930405965
South West Ethiopia Region,Kaffa Zone,Adiyo Woreda,tDnHnhD3C68,Tir 2018,0.0,324.0,806.0,40.14869888475837
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Hamle 2017,0.0,318.0,478.0,66.38830897703549
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Hidar 2018,0.0,104.0,404.0,25.679012345679013
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Meskerem 2018,0.0,111.0,364.0,30.41095890410959
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Nehase 2017,0.0,114.0,220.0,51.58371040723983
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Tahesas 2018,0.0,83.0,356.0,23.249299719887954
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Tikemet 2018,0.0,111.0,437.0,25.34246575342466
South West Ethiopia Region,Kaffa Zone,Awurada Town Administration WOrHO,CnXTxuwy3pX,Tir 2018,0.0,72.0,197.0,36.36363636363637
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Hamle 2017,47.0,1680.0,2868.0,58.556988497734395
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Hidar 2018,0.0,757.0,1322.0,57.21844293272865
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Meskerem 2018,0.0,660.0,1273.0,51.80533751962323
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Nehase 2017,41.0,618.0,1255.0,49.203821656050955
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Tahesas 2018,0.0,845.0,1418.0,59.54897815362932
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Tikemet 2018,0.0,1027.0,1783.0,57.567264573991025
South West Ethiopia Region,Kaffa Zone,Bita Woreda,oWeskfzHlGj,Tir 2018,0.0,25.0,754.0,3.3112582781456954
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Hamle 2017,0.0,1430.0,2326.0,61.452513966480446
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Hidar 2018,0.0,853.0,1407.0,60.58238636363637
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Meskerem 2018,0.0,1080.0,1839.0,58.69565217391305
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Nehase 2017,0.0,759.0,1005.0,75.44731610337972
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Tahesas 2018,0.0,864.0,2078.0,41.55844155844156
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Tikemet 2018,0.0,1087.0,1593.0,68.19322459222083
South West Ethiopia Region,Kaffa Zone,Bonga Town,vVMrmCYTxxR,Tir 2018,0.0,552.0,1232.0,44.76885644768856
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Hamle 2017,328.0,1891.0,2613.0,72.34123947972456
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Hidar 2018,55.0,532.0,1014.0,52.41379310344828
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Meskerem 2018,346.0,857.0,1581.0,54.171934260429836
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Nehase 2017,0.0,1099.0,1569.0,70.0
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Tahesas 2018,519.0,581.0,1214.0,47.818930041152264
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Tikemet 2018,34.0,463.0,1101.0,42.01451905626135
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Tir 2018,284.0,397.0,993.0,39.93963782696177
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Hamle 2017,0.0,216.0,376.0,57.294429708222815
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Hidar 2018,8.0,377.0,696.0,54.08895265423242
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Meskerem 2018,0.0,275.0,441.0,62.217194570135746
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Nehase 2017,0.0,184.0,336.0,54.59940652818991
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Tahesas 2018,26.0,328.0,585.0,55.972696245733786
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Tikemet 2018,17.0,438.0,635.0,68.86792452830188
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Tir 2018,1.0,327.0,525.0,62.16730038022814
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Hamle 2017,0.0,1784.0,3832.0,46.54317766762327
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Hidar 2018,80.0,781.0,2168.0,36.007376671277086
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Meskerem 2018,0.0,893.0,2168.0,41.17104656523743
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Nehase 2017,0.0,833.0,1938.0,42.96028880866426
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Tahesas 2018,0.0,800.0,2591.0,30.864197530864196
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Tikemet 2018,133.0,727.0,1607.0,45.21144278606965
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Tir 2018,0.0,617.0,1715.0,35.955710955710956
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Hamle 2017,0.0,51.0,206.0,24.637681159420293
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Hidar 2018,0.0,46.0,251.0,18.253968253968253
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Meskerem 2018,0.0,43.0,286.0,14.982578397212542
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Nehase 2017,0.0,55.0,255.0,21.484375
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Tahesas 2018,0.0,28.0,187.0,14.893617021276595
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Tikemet 2018,0.0,50.0,259.0,19.230769230769234
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Tir 2018,0.0,21.0,160.0,13.043478260869565
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Hamle 2017,0.0,47.0,297.0,15.771812080536913
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Hidar 2018,3.0,91.0,359.0,25.27777777777778
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Meskerem 2018,3.0,91.0,394.0,23.037974683544306
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Nehase 2017,42.0,62.0,195.0,31.63265306122449
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Tahesas 2018,40.0,79.0,452.0,17.439293598233995
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Tikemet 2018,18.0,97.0,388.0,24.93573264781491
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Tir 2018,0.0,41.0,291.0,14.04109589041096
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Hamle 2017,0.0,1950.0,4068.0,47.92332268370607
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Hidar 2018,3.0,762.0,1243.0,61.2540192926045
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Meskerem 2018,0.0,962.0,1451.0,66.2534435261708
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Nehase 2017,0.0,607.0,1250.0,48.52118305355715
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Tahesas 2018,9.0,772.0,1451.0,53.168044077134994
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Tikemet 2018,0.0,438.0,793.0,55.16372795969773
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Tir 2018,0.0,561.0,1048.0,53.479504289799806
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Hamle 2017,63.0,3616.0,5358.0,67.47527523791751
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Hidar 2018,8.0,2293.0,3992.0,57.42549461557726
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Meskerem 2018,0.0,1992.0,3814.0,52.21494102228047
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Nehase 2017,47.0,2357.0,3740.0,63.00454423950816
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Tahesas 2018,0.0,2145.0,4039.0,53.0940594059406
