orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Miazia 2017,301.0,1925.0,3655.0,52.65317286652079
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Nehase 2016,0.0,2666.0,3480.0,76.58718758977305
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Sene 2017,279.0,1611.0,3056.0,52.69872423945044
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Tahesas 2017,368.0,1651.0,2880.0,57.306490801804934
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Tikemet 2017,24.0,1652.0,2658.0,62.128619781872885
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Tir 2017,214.0,1147.0,2252.0,50.909897913892586
South West Ethiopia Region,Kaffa Zone,Chena Woreda,xseDM07IXpO,Yekatit 2017,210.0,1057.0,2010.0,52.560914967677775
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Ginbot 2017,0.0,1798.0,2815.0,63.84943181818182
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Hamle 2016,0.0,566.0,824.0,68.60606060606061
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Hidar 2017,6.0,1052.0,1738.0,60.494537090281774
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Megabit 2017,0.0,774.0,1361.0,56.82819383259912
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Meskerem 2017,0.0,678.0,1045.0,64.81835564053537
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Miazia 2017,0.0,1899.0,2629.0,72.20532319391634
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Nehase 2016,0.0,552.0,812.0,67.89667896678966
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Sene 2017,0.0,1599.0,2415.0,66.18377483443709
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Tahesas 2017,19.0,954.0,1214.0,78.51851851851852
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Tikemet 2017,11.0,1251.0,1661.0,75.27075812274369
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Tir 2017,1.0,773.0,1098.0,70.33666969972703
South West Ethiopia Region,Kaffa Zone,Cheta Woreda,TRMaEctq2hi,Yekatit 2017,0.0,576.0,878.0,65.52901023890784
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Ginbot 2017,0.0,2929.0,5995.0,48.84923282188126
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Hamle 2016,0.0,5008.0,8129.0,61.5990159901599
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Hidar 2017,58.0,2198.0,4791.0,45.86811352253756
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Megabit 2017,0.0,1111.0,2802.0,39.63610417409918
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Meskerem 2017,0.0,2487.0,4718.0,52.70184361093452
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Miazia 2017,0.0,1790.0,4064.0,44.03444034440344
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Nehase 2016,0.0,2520.0,4394.0,57.33788395904437
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Sene 2017,0.0,3442.0,6220.0,55.3287252853239
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Tahesas 2017,0.0,2441.0,5962.0,40.93577058527587
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Tikemet 2017,98.0,1969.0,4121.0,47.7680737506065
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Tir 2017,0.0,1785.0,3753.0,47.54928076718167
South West Ethiopia Region,Kaffa Zone,Decha Woreda,fbUVIWjwOOE,Yekatit 2017,0.0,1320.0,3436.0,38.4055862670934
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Ginbot 2017,0.0,47.0,388.0,12.082262210796916
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Hamle 2016,0.0,140.0,446.0,31.319910514541387
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Hidar 2017,0.0,124.0,604.0,20.49586776859504
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Megabit 2017,0.0,44.0,216.0,20.276497695852534
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Meskerem 2017,0.0,118.0,701.0,16.80911680911681
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Miazia 2017,0.0,41.0,357.0,11.452513966480447
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Nehase 2016,0.0,156.0,557.0,27.956989247311824
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Sene 2017,0.0,36.0,226.0,15.859030837004406
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Tahesas 2017,0.0,78.0,406.0,19.164619164619165
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Tikemet 2017,0.0,133.0,637.0,20.846394984326018
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Tir 2017,0.0,55.0,405.0,13.546798029556651
South West Ethiopia Region,Kaffa Zone,Deka Town Administration,VpWXbq12Pds,Yekatit 2017,0.0,45.0,191.0,23.4375
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Ginbot 2017,121.0,149.0,825.0,18.038740920096853
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Hamle 2016,0.0,124.0,677.0,18.289085545722713
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Hidar 2017,2.0,272.0,851.0,31.92488262910798
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Megabit 2017,0.0,83.0,670.0,12.369597615499254
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Meskerem 2017,2.0,279.0,874.0,31.885714285714283
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Miazia 2017,18.0,133.0,674.0,19.703703703703702
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Nehase 2016,30.0,180.0,413.0,43.47826086956522
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Sene 2017,61.0,171.0,677.0,25.221238938053098
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Tahesas 2017,30.0,201.0,1086.0,18.491260349586017
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Tikemet 2017,14.0,301.0,926.0,32.47033441208199
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Tir 2017,0.0,112.0,623.0,17.94871794871795
South West Ethiopia Region,Kaffa Zone,Gesha Woreda,kOIBu61xP50,Yekatit 2017,3.0,70.0,651.0,10.736196319018406
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Ginbot 2017,0.0,3260.0,4454.0,73.17620650953984
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Hamle 2016,0.0,5644.0,8784.0,64.24587364826408
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Hidar 2017,2.0,2152.0,2929.0,73.44709897610922
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Megabit 2017,2.0,818.0,1896.0,43.12071692145493
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Meskerem 2017,0.0,2681.0,3370.0,79.53129635123108
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Miazia 2017,0.0,3519.0,4877.0,72.14022140221402
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Nehase 2016,0.0,1818.0,2828.0,64.26299045599151
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Sene 2017,0.0,2779.0,4382.0,63.404061145334246
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Tahesas 2017,7.0,2193.0,3447.0,63.60208816705336
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Tikemet 2017,0.0,1185.0,1913.0,61.91222570532915
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Tir 2017,0.0,1528.0,2310.0,66.1185633924708
South West Ethiopia Region,Kaffa Zone,Gewata Woreda,NN78lygGTzK,Yekatit 2017,5.0,1191.0,1976.0,60.24279210925645
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Ginbot 2017,26.0,5337.0,9631.0,55.40905315614618
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Hamle 2016,48.0,9676.0,13601.0,71.13659755918246
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Hidar 2017,6.0,6046.0,9804.0,61.662417134115245
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Megabit 2017,8.0,2436.0,5089.0,47.858546168958746
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Meskerem 2017,0.0,5574.0,9174.0,60.752043596730246
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Miazia 2017,0.0,3559.0,8050.0,44.20568873431871
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Nehase 2016,34.0,6596.0,9922.0,66.47183311498539
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Sene 2017,0.0,6452.0,10981.0,58.75068293571298
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Tahesas 2017,0.0,5607.0,9870.0,56.8027555465505
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Tikemet 2017,0.0,7371.0,12344.0,59.70838396111786
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Tir 2017,0.0,3240.0,5566.0,58.20010777797736
South West Ethiopia Region,Kaffa Zone,Gimbo Woreda,Uh2MFugH7Mk,Yekatit 2017,0.0,1988.0,4369.0,45.49199084668192
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Ginbot 2017,0.0,929.0,1689.0,54.97041420118344
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Hamle 2016,1.0,510.0,981.0,51.93482688391039
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Hidar 2017,0.0,345.0,1468.0,23.485364193328795
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Megabit 2017,0.0,345.0,1050.0,32.825880114176975
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Meskerem 2017,0.0,250.0,525.0,47.52851711026616
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Miazia 2017,0.0,665.0,1611.0,41.2531017369727
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Nehase 2016,0.0,182.0,376.0,48.275862068965516
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Sene 2017,0.0,1067.0,1375.0,77.5436046511628
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Tahesas 2017,0.0,557.0,1065.0,52.251407129455906
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Tikemet 2017,0.0,492.0,1139.0,43.15789473684211
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Tir 2017,0.0,428.0,847.0,50.47169811320755
South West Ethiopia Region,Kaffa Zone,Goba woreda,GhBqel5M56a,Yekatit 2017,0.0,640.0,1164.0,54.93562231759657
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Ginbot 2017,0.0,43.0,373.0,11.497326203208557
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Hamle 2016,0.0,93.0,274.0,33.81818181818182
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Hidar 2017,2.0,63.0,366.0,17.166212534059948
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Megabit 2017,0.0,41.0,225.0,18.141592920353983
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Meskerem 2017,0.0,130.0,405.0,32.01970443349754
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Miazia 2017,0.0,25.0,196.0,12.690355329949238
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Nehase 2016,0.0,121.0,375.0,32.180851063829785
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Sene 2017,0.0,86.0,392.0,21.882951653944023
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Tahesas 2017,0.0,39.0,140.0,27.659574468085108
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Tikemet 2017,0.0,98.0,460.0,21.25813449023861
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Tir 2017,0.0,21.0,253.0,8.267716535433072
South West Ethiopia Region,Kaffa Zone,Saylem Woreda,px9f1xU9hgO,Yekatit 2017,0.0,24.0,153.0,15.584415584415584
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Ginbot 2017,0.0,329.0,869.0,37.81609195402299
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Hamle 2016,0.0,1754.0,2620.0,66.92102251049218
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Hidar 2017,0.0,378.0,809.0,46.666666666666664
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Megabit 2017,0.0,151.0,518.0,29.09441233140655
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Meskerem 2017,0.0,1573.0,2358.0,66.68079694785926
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Miazia 2017,0.0,253.0,618.0,40.87237479806139
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Nehase 2016,0.0,1227.0,2445.0,50.16353229762878
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Sene 2017,0.0,506.0,847.0,59.66981132075472
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Tahesas 2017,0.0,341.0,552.0,61.66365280289331
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Tikemet 2017,0.0,467.0,649.0,71.84615384615385
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Tir 2017,0.0,301.0,654.0,45.954198473282446
South West Ethiopia Region,Kaffa Zone,Shishinda Town Administration,QTGiZucnetf,Yekatit 2017,0.0,235.0,389.0,60.256410256410255
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Ginbot 2017,0.0,2377.0,3793.0,62.651555086979435
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Hamle 2016,7.0,4582.0,5962.0,76.84051651853095
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Hidar 2017,0.0,1178.0,1501.0,78.42876165113182
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Megabit 2017,0.0,1197.0,2234.0,53.557046979865774
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Meskerem 2017,0.0,2549.0,4180.0,60.9662760105238
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Miazia 2017,0.0,1344.0,2482.0,54.12807088199758
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Nehase 2016,0.0,4484.0,5990.0,74.84560173593724
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Sene 2017,0.0,3269.0,4617.0,70.78822000866177
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Tahesas 2017,0.0,2029.0,2742.0,73.97010572366023
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Tikemet 2017,0.0,2293.0,3611.0,63.4828349944629
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Tir 2017,0.0,1433.0,2034.0,70.41769041769041
South West Ethiopia Region,Kaffa Zone,Shishoinde Woreda,iq1Yw2qGCCe,Yekatit 2017,0.0,1327.0,2099.0,63.19047619047618
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Ginbot 2017,0.0,1273.0,2462.0,51.68493706861551
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Hamle 2016,36.0,1023.0,2069.0,49.42028985507246
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Hidar 2017,29.0,644.0,1825.0,35.26834611171961
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Megabit 2017,0.0,448.0,992.0,45.115810674723065
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Meskerem 2017,14.0,737.0,1635.0,45.04889975550122
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Miazia 2017,49.0,861.0,1680.0,51.21951219512195
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Nehase 2016,7.0,1099.0,1454.0,75.53264604810997
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Sene 2017,6.0,1307.0,3059.0,42.712418300653596
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Tahesas 2017,26.0,697.0,1554.0,44.82315112540193
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Tikemet 2017,11.0,693.0,2049.0,33.80487804878049
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Tir 2017,52.0,517.0,979.0,52.755102040816325
South West Ethiopia Region,Kaffa Zone,Tello Woreda,MlA47cPLXB0,Yekatit 2017,30.0,378.0,921.0,40.99783080260303
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Ginbot 2017,0.0,8.0,40.0,19.51219512195122
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Hamle 2016,20.0,80.0,99.0,80.0
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Hidar 2017,46.0,70.0,225.0,30.973451327433626
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Megabit 2017,2.0,3.0,32.0,9.090909090909092
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Meskerem 2017,0.0,10.0,38.0,25.64102564102564
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Miazia 2017,0.0,20.0,40.0,48.78048780487805
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Nehase 2016,0.0,22.0,46.0,46.808510638297875
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Sene 2017,0.0,8.0,15.0,50.0
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Tahesas 2017,21.0,27.0,53.0,50.0
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Tikemet 2017,1.0,46.0,105.0,43.39622641509434
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Tir 2017,44.0,51.0,171.0,29.651162790697676
South West Ethiopia Region,Kaffa Zone,Wacha Town Adminstration,ZEW7POXJyiQ,Yekatit 2017,14.0,17.0,69.0,24.285714285714285
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Ginbot 2017,0.0,610.0,2205.0,27.651858567543066
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Hamle 2016,0.0,252.0,642.0,39.19129082426128
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Hidar 2017,0.0,597.0,1460.0,40.86242299794661
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Megabit 2017,0.0,224.0,1061.0,21.092278719397363
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Meskerem 2017,0.0,292.0,1889.0,15.44973544973545
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Miazia 2017,0.0,252.0,1018.0,24.730127576054954
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Nehase 2016,0.0,304.0,1040.0,29.20268972142171
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Sene 2017,0.0,1179.0,2133.0,55.248359887535145
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Tahesas 2017,0.0,208.0,1809.0,11.491712707182321
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Tikemet 2017,0.0,464.0,1806.0,25.67791920309906
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Tir 2017,0.0,241.0,642.0,37.480559875583204
South West Ethiopia Region,Konta Zone,Ameya Town Administration,Et9KD05eyLN,Yekatit 2017,77.0,359.0,723.0,49.58563535911602
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Ginbot 2017,0.0,462.0,635.0,72.64150943396226
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Hamle 2016,31.0,558.0,833.0,66.90647482014388
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Hidar 2017,38.0,478.0,663.0,71.98795180722891
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Megabit 2017,0.0,100.0,176.0,56.49717514124294
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Meskerem 2017,0.0,358.0,494.0,72.32323232323232
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Miazia 2017,8.0,330.0,478.0,68.89352818371609
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Nehase 2016,0.0,433.0,587.0,73.63945578231292
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Sene 2017,0.0,0.0,0.0,0.0
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Tahesas 2017,0.0,434.0,579.0,74.82758620689656
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Tikemet 2017,0.0,176.0,305.0,57.51633986928104
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Tir 2017,0.0,255.0,386.0,65.89147286821705
South West Ethiopia Region,Konta Zone,Ameya Zuria woreda,MRxVaC30PCd,Yekatit 2017,0.0,171.0,289.0,58.9655172413793
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Ginbot 2017,0.0,5160.0,6655.0,77.52403846153845
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Hamle 2016,0.0,3075.0,4147.0,74.1321118611379
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Hidar 2017,0.0,2779.0,4002.0,69.42293280039969
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Megabit 2017,0.0,1861.0,3090.0,60.207052733743126
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Meskerem 2017,0.0,2157.0,3355.0,64.27294398092968
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Miazia 2017,0.0,4313.0,5309.0,81.22410546139359
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Nehase 2016,0.0,3175.0,4193.0,75.7033857892227
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Sene 2017,0.0,3964.0,5131.0,77.24084177708495
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Tahesas 2017,120.0,2728.0,3987.0,68.40521564694082
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Tikemet 2017,0.0,3249.0,4938.0,65.78254707430654
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Tir 2017,0.0,1061.0,2122.0,49.97644842204428
South West Ethiopia Region,Konta Zone,Chida Town Admininistration,Gs825iXMXrU,Yekatit 2017,0.0,1137.0,1804.0,62.99168975069252
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Ginbot 2017,0.0,2875.0,4471.0,64.28890876565295
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Hamle 2016,0.0,2213.0,3103.0,71.2951030927835
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Hidar 2017,0.0,2484.0,3647.0,68.0921052631579
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Megabit 2017,3.0,1069.0,2409.0,44.356846473029044
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Meskerem 2017,0.0,1964.0,3290.0,59.677909450015186
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Miazia 2017,0.0,3272.0,4516.0,72.43745849014833
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Nehase 2016,0.0,2032.0,2710.0,74.95389155293249
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Sene 2017,0.0,2531.0,3548.0,71.31586362355593
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Tahesas 2017,0.0,2409.0,3428.0,70.25371828521435
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Tikemet 2017,0.0,2265.0,3707.0,61.084142394822
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Tir 2017,0.0,869.0,1240.0,70.02417405318292
South West Ethiopia Region,Konta Zone,Ela Hanchano woreda,QHcGYKZu9Yt,Yekatit 2017,4.0,1106.0,1867.0,59.20770877944326
