orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Miazia 2015,0.0,272.0,450.0,60.310421286031044
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Sene 2015,0.0,385.0,597.0,64.38127090301003
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Ginbot 2015,0.0,236.0,382.0,61.61879895561357
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Miazia 2015,15.0,272.0,998.0,27.227227227227228
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Sene 2015,0.0,174.0,826.0,21.039903264812576
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Ginbot 2015,86.0,296.0,696.0,42.46771879483501
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Megabit 2015,49.0,155.0,348.0,44.412607449856736
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Miazia 2015,33.0,249.0,657.0,37.8419452887538
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Sene 2015,48.0,345.0,662.0,52.03619909502263
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Ginbot 2015,0.0,53.0,276.0,19.133574007220215
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Miazia 2015,0.0,67.0,226.0,29.515418502202646
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Sene 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Central Zone,Tanqua Mlash Woreda,WFjbrUKTEIU,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Ginbot 2015,1.0,2.0,30.0,6.451612903225806
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Miazia 2015,0.0,4.0,21.0,18.181818181818183
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Sene 2015,0.0,4.0,23.0,16.666666666666664
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Adigrat Town Administration,Ss2DFPvkfCB,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Ginbot 2015,2.0,1.0,10.0,9.090909090909092
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Miazia 2015,2.0,1.0,3.0,25.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Sene 2015,0.0,0.0,8.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Tir 2015,12.0,7.0,27.0,25.0
Tigray Region,Eastern Zone,Atsbi Woreda,z1WMlHGBTs7,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Ginbot 2015,0.0,1.0,16.0,5.88235294117647
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Miazia 2015,0.0,0.0,11.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Sene 2015,0.0,1.0,14.0,6.666666666666667
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Atsibi Endaslasie Town,p4UmCI9Xoz9,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Ginbot 2015,0.0,15.0,57.0,25.862068965517242
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Miazia 2015,0.0,14.0,74.0,18.666666666666668
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Sene 2015,0.0,60.0,174.0,34.285714285714285
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Bizet Woreda,rfJJZ1KSy1M,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Ginbot 2015,0.0,0.0,6.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Megabit 2015,0.0,3.0,9.0,30.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Miazia 2015,0.0,0.0,7.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Sene 2015,0.0,2.0,15.0,12.5
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Tahesas 2015,0.0,2.0,10.0,18.181818181818183
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Tir 2015,1.0,1.0,4.0,20.0
Tigray Region,Eastern Zone,Edaga Hamus Town Woreda,v4wDK7AVCxs,Yekatit 2015,0.0,2.0,6.0,28.57142857142857
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Ginbot 2015,1.0,2.0,23.0,8.333333333333332
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Miazia 2015,0.0,1.0,30.0,3.225806451612903
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Sene 2015,0.0,3.0,37.0,7.894736842105263
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Erop Woreda,G1NULTsDoNc,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Ginbot 2015,4.0,3.0,11.0,25.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Miazia 2015,2.0,2.0,18.0,10.526315789473683
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Sene 2015,9.0,7.0,52.0,13.20754716981132
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Freweini Town,yKYE4QbALcz,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Ginbot 2015,0.0,17.0,45.0,36.95652173913043
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Miazia 2015,1.0,14.0,39.0,35.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Sene 2015,5.0,33.0,98.0,33.33333333333333
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Ganta Afeshum Woreda,p2AzyZf4YFp,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Ginbot 2015,0.0,3.0,21.0,13.636363636363635
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Miazia 2015,1.0,4.0,14.0,26.666666666666668
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Sene 2015,0.0,48.0,67.0,70.58823529411765
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gerealta Woreda,nxLaVkSURCU,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Ginbot 2015,0.0,8.0,34.0,22.857142857142858
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Miazia 2015,1.0,2.0,40.0,4.878048780487805
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Sene 2015,2.0,10.0,76.0,12.987012987012985
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Gulomekeda Woreda,iq5HYXQR0K7,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Ginbot 2015,0.0,8.0,60.0,13.114754098360656
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Miazia 2015,0.0,8.0,40.0,19.51219512195122
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Sene 2015,63.0,41.0,94.0,43.15789473684211
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Town Administration,gjO0pOBHSry,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Ginbot 2015,3.0,293.0,532.0,54.971857410881796
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Megabit 2015,7.0,178.0,397.0,44.72361809045226
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Miazia 2015,24.0,164.0,392.0,41.73027989821883
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Sene 2015,4.0,520.0,918.0,56.58324265505985
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Tahesas 2015,4.0,140.0,345.0,40.46242774566474
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Tir 2015,10.0,102.0,277.0,36.69064748201439
Tigray Region,Eastern Zone,Hawzien Woreda,QEL0w802Oer,Yekatit 2015,6.0,117.0,395.0,29.545454545454547
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Ginbot 2015,0.0,3.0,29.0,10.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Miazia 2015,0.0,5.0,30.0,16.129032258064516
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Sene 2015,1.0,10.0,40.0,24.390243902439025
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Klite Awlaelo Woreda,dlWBqkcZHGI,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Ginbot 2015,1.0,3.0,10.0,27.27272727272727
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Megabit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Miazia 2015,0.0,3.0,7.0,37.5
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Nehase 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Sene 2015,1.0,2.0,5.0,33.33333333333333
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Tahesas 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Tikemet 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Tir 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Sewha Saesie woreda,EKGe6hTXOgS,Yekatit 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Ginbot 2015,0.0,2.0,8.0,22.22222222222222
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Hamle 2014,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Hidar 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Megabit 2015,0.0,2.0,15.0,12.5
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Meskerem 2015,0.0,0.0,0.0,0.0
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Miazia 2015,0.0,1.0,10.0,9.090909090909092
Tigray Region,Eastern Zone,Tsaeda Emba Woreda,mJJcnoOFYSM,Nehase 2014,0.0,0.0,0.0,0.0
