ADM3_PCODE,Eth_Month_Year,Latitude,Longitude,Elevation_m,MaxTemp_C,MinTemp_C,AvgTemp_C,Rainfall_mm,Humidity_pct
ET010106,Tikemet 2016,13.6283,38.0401,1238.7,30.23,20.23,25.23,47.31872777357751,39.2
ET010106,Tir 2016,13.6283,38.0401,1238.7,29.63,19.63,24.63,5.354016579474879,24.9
ET010106,Yekatit 2016,13.6283,38.0401,1238.7,31.35,21.35,26.35,10.190274177008536,21.1
ET010106,Ginbot 2017,13.6283,38.0401,1238.7,32.92,22.92,27.92,69.20706766899748,29.1
ET010106,Hamle 2016,13.6283,38.0401,1238.7,26.94,16.94,21.94,265.03292410714283,76.7
ET010106,Hidar 2017,13.6283,38.0401,1238.7,28.44,18.44,23.44,18.457450192437314,40.4
ET010106,Megabit 2017,13.6283,38.0401,1238.7,31.88,21.88,26.88,14.167034811061242,25.2
ET010106,Meskerem 2017,13.6283,38.0401,1238.7,27.14,17.14,22.14,141.14420789597202,72.0
ET010106,Miazia 2017,13.6283,38.0401,1238.7,32.98,22.98,27.98,37.55632854669365,27.9
ET010106,Nehase 2016,13.6283,38.0401,1238.7,25.78,15.78,20.78,300.9103394283901,84.5
ET010106,Sene 2017,13.6283,38.0401,1238.7,31.35,21.35,26.35,107.21703147334762,38.3
ET010106,Tahesas 2017,13.6283,38.0401,1238.7,27.8,17.8,22.8,4.44710458344334,30.7
ET010106,Tikemet 2017,13.6283,38.0401,1238.7,28.2,18.2,23.2,57.79828587779618,54.9
ET010106,Tir 2017,13.6283,38.0401,1238.7,28.82,18.82,23.82,5.853562342833691,26.5
ET010106,Yekatit 2017,13.6283,38.0401,1238.7,30.76,20.76,25.76,7.018355350523684,27.2
ET010106,Hamle 2017,13.6283,38.0401,1238.7,26.88,16.88,21.88,235.5658242127496,73.7
ET010106,Hidar 2018,13.6283,38.0401,1238.7,27.97,17.97,22.97,7.8101234588388655,37.2
ET010106,Meskerem 2018,13.6283,38.0401,1238.7,26.68,16.68,21.68,162.124352791912,72.9
ET010106,Nehase 2017,13.6283,38.0401,1238.7,25.82,15.82,20.82,307.8009478439953,83.0
ET010106,Tahesas 2018,13.6283,38.0401,1238.7,27.71,17.71,22.71,4.133219635431668,30.9
ET010106,Tikemet 2018,13.6283,38.0401,1238.7,27.55,17.55,22.55,40.47272252611667,52.2
ET010106,Tir 2018,13.6283,38.0401,1238.7,28.25,18.25,23.25,5.324127541037626,26.7
ET010107,Ginbot 2014,14.4079,37.7843,1037.8,36.16,26.16,31.16,44.84547632415662,22.2
ET010107,Hamle 2013,14.4079,37.7843,1037.8,28.83,18.83,23.83,204.4086047757056,70.1
ET010107,Hidar 2014,14.4079,37.7843,1037.8,31.74,21.74,26.74,10.040216001387565,27.3
ET010107,Megabit 2014,14.4079,37.7843,1037.8,34.85,24.85,29.85,9.092443579670348,19.8
ET010107,Meskerem 2014,14.4079,37.7843,1037.8,30.23,20.23,25.23,126.4111815968722,56.8
ET010107,Miazia 2014,14.4079,37.7843,1037.8,36.45,26.45,31.45,16.922944170770677,18.9
ET010107,Nehase 2013,14.4079,37.7843,1037.8,28.43,18.43,23.43,188.18333850710195,76.1
ET010107,Sene 2014,14.4079,37.7843,1037.8,32.3,22.3,27.3,162.34698815567947,44.7
ET010107,Tahesas 2014,14.4079,37.7843,1037.8,30.44,20.44,25.44,1.8844633768963557,27.9
ET010107,Tikemet 2014,14.4079,37.7843,1037.8,32.24,22.24,27.24,34.168661585161765,33.1
ET010107,Tir 2014,14.4079,37.7843,1037.8,30.46,20.46,25.46,3.7036993388206727,29.2
ET010107,Yekatit 2014,14.4079,37.7843,1037.8,32.44,22.44,27.44,2.8722083837755266,26.4
ET010107,Ginbot 2015,14.4079,37.7843,1037.8,35.35,25.35,30.35,66.57790820487511,26.4
ET010107,Hamle 2014,14.4079,37.7843,1037.8,27.72,17.72,22.72,236.71761592741933,77.3
ET010107,Hidar 2015,14.4079,37.7843,1037.8,30.71,20.71,25.71,6.628559828317293,29.9
ET010107,Megabit 2015,14.4079,37.7843,1037.8,33.44,23.44,28.44,10.30810783687031,18.2
ET010107,Meskerem 2015,14.4079,37.7843,1037.8,29.49,19.49,24.49,77.73668224922645,61.8
ET010107,Miazia 2015,14.4079,37.7843,1037.8,35.42,25.42,30.42,18.782508122707352,20.1
ET010107,Nehase 2014,14.4079,37.7843,1037.8,27.3,17.3,22.3,176.6646968609116,81.0
ET010107,Sene 2015,14.4079,37.7843,1037.8,32.7,22.7,27.7,183.62806247724853,46.8
ET010107,Tahesas 2015,14.4079,37.7843,1037.8,29.57,19.57,24.57,1.9546346151700584,31.6
ET010107,Tikemet 2015,14.4079,37.7843,1037.8,31.22,21.22,26.22,18.678013660061744,37.1
ET010107,Tir 2015,14.4079,37.7843,1037.8,30.59,20.59,25.59,3.9230692059763017,28.7
ET010107,Yekatit 2015,14.4079,37.7843,1037.8,31.87,21.87,26.87,3.7059260356810784,21.2
ET010107,Ginbot 2016,14.4079,37.7843,1037.8,36.33,26.33,31.33,67.89334239344444,26.0
ET010107,Hamle 2015,14.4079,37.7843,1037.8,31.79,21.79,26.79,194.48118935861893,53.8
ET010107,Hidar 2016,14.4079,37.7843,1037.8,32.02,22.02,27.02,10.051337665981716,33.4
ET010107,Megabit 2016,14.4079,37.7843,1037.8,35.09,25.09,30.09,8.488303944030543,19.6
ET010107,Meskerem 2016,14.4079,37.7843,1037.8,33.21,23.21,28.21,100.78111770793956,39.7
ET010107,Miazia 2016,14.4079,37.7843,1037.8,36.38,26.38,31.38,13.724861257136082,18.0
ET010107,Nehase 2015,14.4079,37.7843,1037.8,30.38,20.38,25.38,154.3937049783686,64.1
ET010107,Sene 2016,14.4079,37.7843,1037.8,33.07,23.07,28.07,193.93870731476815,45.2
ET010107,Tahesas 2016,14.4079,37.7843,1037.8,31.19,21.19,26.19,1.3155402060477963,28.5
ET010107,Tikemet 2016,14.4079,37.7843,1037.8,33.46,23.46,28.46,23.975624727091905,33.5
ET010107,Tir 2016,14.4079,37.7843,1037.8,30.83,20.83,25.83,2.448833995277368,28.5
ET010107,Yekatit 2016,14.4079,37.7843,1037.8,32.72,22.72,27.72,3.4329950332111197,21.8
ET010107,Ginbot 2017,14.4079,37.7843,1037.8,35.86,25.86,30.86,49.28038002479034,24.6
ET010107,Hamle 2016,14.4079,37.7843,1037.8,28.86,18.86,23.86,174.78470734627018,73.4
ET010107,Hidar 2017,14.4079,37.7843,1037.8,31.02,21.02,26.02,20.910471806987637,36.1
ET010107,Megabit 2017,14.4079,37.7843,1037.8,34.44,24.44,29.44,8.16923578734039,22.2
ET010107,Meskerem 2017,14.4079,37.7843,1037.8,29.29,19.29,24.29,120.8848192221802,67.8
ET010107,Miazia 2017,14.4079,37.7843,1037.8,36.24,26.24,31.24,22.568421821184053,22.8
ET010107,Nehase 2016,14.4079,37.7843,1037.8,27.27,17.27,22.27,205.76703876235575,82.9
ET010107,Sene 2017,14.4079,37.7843,1037.8,33.8,23.8,28.8,77.76728268968589,36.0
ET010107,Tahesas 2017,14.4079,37.7843,1037.8,30.2,20.2,25.2,1.3165357087248115,29.7
ET010107,Tikemet 2017,14.4079,37.7843,1037.8,30.9,20.9,25.9,45.22366347774382,47.7
ET010107,Tir 2017,14.4079,37.7843,1037.8,30.86,20.86,25.86,2.7695973560374267,27.5
ET010107,Yekatit 2017,14.4079,37.7843,1037.8,33.1,23.1,28.1,3.3872795566435783,26.0
ET010107,Hamle 2017,14.4079,37.7843,1037.8,29.01,19.01,24.01,189.97934649067545,70.9
ET010107,Hidar 2018,14.4079,37.7843,1037.8,30.62,20.62,25.62,7.414983904233543,30.7
ET010107,Meskerem 2018,14.4079,37.7843,1037.8,28.83,18.83,23.83,166.7930693267494,68.4
ET010107,Nehase 2017,14.4079,37.7843,1037.8,27.59,17.59,22.59,200.556880171581,80.0
ET010107,Tahesas 2018,14.4079,37.7843,1037.8,29.81,19.81,24.81,1.4613328441496818,28.7
ET010107,Tikemet 2018,14.4079,37.7843,1037.8,30.33,20.33,25.33,23.70466868492865,43.8
ET010107,Tir 2018,14.4079,37.7843,1037.8,30.74,20.74,25.74,3.1679818925037178,26.4
ET010108,Ginbot 2014,14.1032,38.2861,1919.3,30.73,20.73,25.73,,26.7
ET010108,Hamle 2013,14.1032,38.2861,1919.3,23.73,13.73,18.73,,83.0
ET010108,Hidar 2014,14.1032,38.2861,1919.3,25.88,15.88,20.88,,35.6
ET010108,Megabit 2014,14.1032,38.2861,1919.3,29.4,19.4,24.4,,24.7
ET010108,Meskerem 2014,14.1032,38.2861,1919.3,24.83,14.83,19.83,,67.6
ET010108,Miazia 2014,14.1032,38.2861,1919.3,30.44,20.44,25.44,,25.1
ET010108,Nehase 2013,14.1032,38.2861,1919.3,23.9,13.9,18.9,,84.4
ET010108,Sene 2014,14.1032,38.2861,1919.3,27.08,17.08,22.08,,52.9
ET010108,Tahesas 2014,14.1032,38.2861,1919.3,25.22,15.22,20.22,,33.6
ET010108,Tikemet 2014,14.1032,38.2861,1919.3,26.0,16.0,21.0,,44.9
ET010108,Tir 2014,14.1032,38.2861,1919.3,25.7,15.7,20.7,,34.7
ET010108,Yekatit 2014,14.1032,38.2861,1919.3,27.74,17.74,22.74,,31.0
ET010108,Ginbot 2015,14.1032,38.2861,1919.3,29.43,19.43,24.43,,36.7
ET010108,Hamle 2014,14.1032,38.2861,1919.3,23.17,13.17,18.17,,86.5
ET010108,Hidar 2015,14.1032,38.2861,1919.3,25.18,15.18,20.18,,37.7
ET010108,Megabit 2015,14.1032,38.2861,1919.3,27.98,17.98,22.98,,25.1
ET010108,Meskerem 2015,14.1032,38.2861,1919.3,24.56,14.56,19.56,,68.1
ET010108,Miazia 2015,14.1032,38.2861,1919.3,29.56,19.56,24.56,,29.5
ET010108,Nehase 2014,14.1032,38.2861,1919.3,23.12,13.12,18.12,,86.9
ET010108,Sene 2015,14.1032,38.2861,1919.3,26.32,16.32,21.32,,62.9
ET010108,Tahesas 2015,14.1032,38.2861,1919.3,24.23,14.23,19.23,,39.1
ET010108,Tikemet 2015,14.1032,38.2861,1919.3,25.63,15.63,20.63,,44.9
ET010108,Tir 2015,14.1032,38.2861,1919.3,25.13,15.13,20.13,,34.3
ET010108,Yekatit 2015,14.1032,38.2861,1919.3,26.79,16.79,21.79,,25.0
ET010108,Ginbot 2016,14.1032,38.2861,1919.3,30.25,20.25,25.25,,34.2
ET010108,Hamle 2015,14.1032,38.2861,1919.3,25.49,15.49,20.49,,71.5
ET010108,Hidar 2016,14.1032,38.2861,1919.3,25.51,15.51,20.51,,46.1
ET010108,Megabit 2016,14.1032,38.2861,1919.3,29.55,19.55,24.55,,26.3
ET010108,Meskerem 2016,14.1032,38.2861,1919.3,26.3,16.3,21.3,,58.7
ET010108,Miazia 2016,14.1032,38.2861,1919.3,30.82,20.82,25.82,,24.3
ET010108,Nehase 2015,14.1032,38.2861,1919.3,24.79,14.79,19.79,,79.0
ET010108,Sene 2016,14.1032,38.2861,1919.3,27.66,17.66,22.66,,53.9
ET010108,Tahesas 2016,14.1032,38.2861,1919.3,25.6,15.6,20.6,,36.0
ET010108,Tikemet 2016,14.1032,38.2861,1919.3,26.35,16.35,21.35,,49.5
ET010108,Tir 2016,14.1032,38.2861,1919.3,26.03,16.03,21.03,,33.0
ET010108,Yekatit 2016,14.1032,38.2861,1919.3,27.9,17.9,22.9,,27.1
ET010108,Ginbot 2017,14.1032,38.2861,1919.3,29.56,19.56,24.56,,33.3
ET010108,Hamle 2016,14.1032,38.2861,1919.3,23.99,13.99,18.99,,84.0
ET010108,Hidar 2017,14.1032,38.2861,1919.3,25.28,15.28,20.28,,44.1
ET010108,Megabit 2017,14.1032,38.2861,1919.3,28.74,18.74,23.74,,30.1
ET010108,Meskerem 2017,14.1032,38.2861,1919.3,24.95,14.95,19.95,,69.5
ET010108,Miazia 2017,14.1032,38.2861,1919.3,29.62,19.62,24.62,,31.4
ET010108,Nehase 2016,14.1032,38.2861,1919.3,23.17,13.17,18.17,,87.6
ET010108,Sene 2017,14.1032,38.2861,1919.3,28.41,18.41,23.41,,43.0
ET010108,Tahesas 2017,14.1032,38.2861,1919.3,24.8,14.8,19.8,,35.8
ET010108,Tikemet 2017,14.1032,38.2861,1919.3,25.75,15.75,20.75,,53.2
ET010108,Tir 2017,14.1032,38.2861,1919.3,25.82,15.82,20.82,,31.2
ET010108,Yekatit 2017,14.1032,38.2861,1919.3,27.96,17.96,22.96,,30.9
ET010108,Hamle 2017,14.1032,38.2861,1919.3,23.85,13.85,18.85,,82.8
ET010108,Hidar 2018,14.1032,38.2861,1919.3,25.33,15.33,20.33,,37.8
ET010108,Meskerem 2018,14.1032,38.2861,1919.3,24.22,14.22,19.22,,73.7
ET010108,Nehase 2017,14.1032,38.2861,1919.3,22.99,12.99,17.99,,87.9
ET010108,Tahesas 2018,14.1032,38.2861,1919.3,24.78,14.78,19.78,,35.1
ET010108,Tikemet 2018,14.1032,38.2861,1919.3,25.11,15.11,20.11,,50.3
ET010108,Tir 2018,14.1032,38.2861,1919.3,25.48,15.48,20.48,,31.7
ET010110,Ginbot 2014,14.4932,38.224,1476.7,32.29,22.29,27.29,35.474733920845935,24.2
ET010110,Hamle 2013,14.4932,38.224,1476.7,25.87,15.87,20.87,206.9287802419355,74.3
ET010110,Hidar 2014,14.4932,38.224,1476.7,27.64,17.64,22.64,11.225029663085936,32.4
ET010110,Megabit 2014,14.4932,38.224,1476.7,31.1,21.1,26.1,14.826383778561828,22.1
ET010110,Meskerem 2014,14.4932,38.224,1476.7,26.69,16.69,21.69,89.48427419354839,61.2
ET010110,Miazia 2014,14.4932,38.224,1476.7,32.41,22.41,27.41,27.385538946992607,21.5
ET010110,Nehase 2013,14.4932,38.224,1476.7,25.48,15.48,20.48,175.52477161038306,80.2
ET010110,Sene 2014,14.4932,38.224,1476.7,28.97,18.97,23.97,126.4447069577453,47.0
ET010110,Tahesas 2014,14.4932,38.224,1476.7,26.67,16.67,21.67,3.645704109438004,31.9
ET010110,Tikemet 2014,14.4932,38.224,1476.7,28.15,18.15,23.15,27.303558081842237,37.8
ET010110,Tir 2014,14.4932,38.224,1476.7,26.95,16.95,21.95,4.332294166318833,33.4
ET010110,Yekatit 2014,14.4932,38.224,1476.7,29.0,19.0,24.0,4.126394414594097,30.0
ET010110,Ginbot 2015,14.4932,38.224,1476.7,31.81,21.81,26.81,64.60658337533602,30.3
ET010110,Hamle 2014,14.4932,38.224,1476.7,24.98,14.98,19.98,238.12468623991936,80.6
ET010110,Hidar 2015,14.4932,38.224,1476.7,27.01,17.01,22.01,9.98434494313886,34.7
ET010110,Megabit 2015,14.4932,38.224,1476.7,29.63,19.63,24.63,16.24053622731855,22.5
ET010110,Meskerem 2015,14.4932,38.224,1476.7,26.31,16.31,21.31,57.96385805191533,63.5
ET010110,Miazia 2015,14.4932,38.224,1476.7,31.6,21.6,26.6,32.364930947580646,25.1
ET010110,Nehase 2014,14.4932,38.224,1476.7,24.65,14.65,19.65,182.10536526587703,83.5
ET010110,Sene 2015,14.4932,38.224,1476.7,29.53,19.53,24.53,160.1337420404906,48.6
ET010110,Tahesas 2015,14.4932,38.224,1476.7,25.84,15.84,20.84,3.1916318831905244,37.0
ET010110,Tikemet 2015,14.4932,38.224,1476.7,27.61,17.61,22.61,17.618969462733116,39.8
ET010110,Tir 2015,14.4932,38.224,1476.7,26.8,16.8,21.8,3.9525020402477633,32.7
ET010110,Yekatit 2015,14.4932,38.224,1476.7,28.19,18.19,23.19,4.795605328467585,24.5
ET010110,Ginbot 2016,14.4932,38.224,1476.7,32.62,22.62,27.62,62.895945449008735,28.9
ET010110,Hamle 2015,14.4932,38.224,1476.7,28.81,18.81,23.81,196.54301915322577,56.8
ET010110,Hidar 2016,14.4932,38.224,1476.7,28.14,18.14,23.14,20.458801308908768,38.7
ET010110,Megabit 2016,14.4932,38.224,1476.7,31.3,21.3,26.3,11.83911075846354,24.2
ET010110,Meskerem 2016,14.4932,38.224,1476.7,29.77,19.77,24.77,69.73869235656082,41.8
ET010110,Miazia 2016,14.4932,38.224,1476.7,32.57,22.57,27.57,21.694119655157927,22.0
ET010110,Nehase 2015,14.4932,38.224,1476.7,27.26,17.26,22.26,149.71434297295025,68.7
ET010110,Sene 2016,14.4932,38.224,1476.7,30.02,20.02,25.02,167.17890412886425,47.1
ET010110,Tahesas 2016,14.4932,38.224,1476.7,27.63,17.63,22.63,2.5060196611958165,32.1
ET010110,Tikemet 2016,14.4932,38.224,1476.7,29.66,19.66,24.66,31.285055364793344,37.8
ET010110,Tir 2016,14.4932,38.224,1476.7,27.59,17.59,22.59,3.1932191910282257,31.2
ET010110,Yekatit 2016,14.4932,38.224,1476.7,29.32,19.32,24.32,4.283575744628906,25.2
ET010110,Ginbot 2017,14.4932,38.224,1476.7,31.95,21.95,26.95,48.86805864625336,27.9
ET010110,Hamle 2016,14.4932,38.224,1476.7,26.17,16.17,21.17,188.07948462701617,77.0
ET010110,Hidar 2017,14.4932,38.224,1476.7,27.27,17.27,22.27,26.283912379111012,40.5
ET010110,Megabit 2017,14.4932,38.224,1476.7,30.62,20.62,25.62,14.767773983534948,26.7
ET010110,Meskerem 2017,14.4932,38.224,1476.7,26.42,16.42,21.42,88.31663526965725,67.7
ET010110,Miazia 2017,14.4932,38.224,1476.7,32.19,22.19,27.19,29.69794363239247,26.7
ET010110,Nehase 2016,14.4932,38.224,1476.7,24.78,14.78,19.78,222.53894294984875,85.2
ET010110,Sene 2017,14.4932,38.224,1476.7,30.35,20.35,25.35,76.44516495505712,38.0
ET010110,Tahesas 2017,14.4932,38.224,1476.7,26.46,16.46,21.46,2.347232685704385,34.5
ET010110,Tikemet 2017,14.4932,38.224,1476.7,27.57,17.57,22.57,36.85629392956149,48.9
ET010110,Tir 2017,14.4932,38.224,1476.7,27.26,17.26,22.26,3.262705826297883,31.5
ET010110,Yekatit 2017,14.4932,38.224,1476.7,29.43,19.43,24.43,5.815934349798388,30.6
ET010110,Hamle 2017,14.4932,38.224,1476.7,26.28,16.28,21.28,196.3308833165323,74.2
ET010110,Hidar 2018,14.4932,38.224,1476.7,26.92,16.92,21.92,15.236437981390184,35.2
ET010110,Meskerem 2018,14.4932,38.224,1476.7,25.94,15.94,20.94,109.93718771001345,69.8
ET010110,Nehase 2017,14.4932,38.224,1476.7,24.94,14.94,19.94,195.4793550487231,83.0
ET010110,Tahesas 2018,14.4932,38.224,1476.7,26.15,16.15,21.15,2.3999958948935234,33.0
ET010110,Tikemet 2018,14.4932,38.224,1476.7,27.02,17.02,22.02,17.267702589465724,45.5
ET010110,Tir 2018,14.4932,38.224,1476.7,26.98,16.98,21.98,3.0479956891459805,30.0
ET010111,Ginbot 2014,14.3176,38.1517,1714.9,30.92,20.92,25.92,44.249152111750774,25.4
ET010111,Hamle 2013,14.3176,38.1517,1714.9,24.2,14.2,19.2,245.92298938382055,78.9
ET010111,Hidar 2014,14.3176,38.1517,1714.9,26.33,16.33,21.33,8.628549871137064,33.4
ET010111,Megabit 2014,14.3176,38.1517,1714.9,29.77,19.77,24.77,12.142391409925237,23.1
ET010111,Meskerem 2014,14.3176,38.1517,1714.9,25.19,15.19,20.19,115.66143454274824,64.5
ET010111,Miazia 2014,14.3176,38.1517,1714.9,30.9,20.9,25.9,22.718184542912308,23.0
ET010111,Nehase 2013,14.3176,38.1517,1714.9,24.19,14.19,19.19,215.07923569217803,82.1
ET010111,Sene 2014,14.3176,38.1517,1714.9,27.37,17.37,22.37,164.75029709518597,50.1
ET010111,Tahesas 2014,14.3176,38.1517,1714.9,25.54,15.54,20.54,1.918665732106855,32.0
ET010111,Tikemet 2014,14.3176,38.1517,1714.9,26.5,16.5,21.5,33.863882077124806,41.4
ET010111,Tir 2014,14.3176,38.1517,1714.9,25.81,15.81,20.81,3.47065554415026,33.5
ET010111,Yekatit 2014,14.3176,38.1517,1714.9,27.85,17.85,22.85,3.052501602518943,30.2
ET010111,Ginbot 2015,14.3176,38.1517,1714.9,29.95,19.95,24.95,75.80131163238197,33.6
ET010111,Hamle 2014,14.3176,38.1517,1714.9,23.51,13.51,18.51,296.4426003732989,83.7
ET010111,Hidar 2015,14.3176,38.1517,1714.9,25.66,15.66,20.66,4.784412681287335,35.7
ET010111,Megabit 2015,14.3176,38.1517,1714.9,28.22,18.22,23.22,12.813002243862355,23.7
ET010111,Meskerem 2015,14.3176,38.1517,1714.9,24.93,14.93,19.93,80.1343264015772,65.7
ET010111,Miazia 2015,14.3176,38.1517,1714.9,29.98,19.98,24.98,30.156471748762232,27.1
ET010111,Nehase 2014,14.3176,38.1517,1714.9,23.39,13.39,18.39,222.80686220558735,85.2
ET010111,Sene 2015,14.3176,38.1517,1714.9,27.11,17.11,22.11,196.09716524513817,56.8
ET010111,Tahesas 2015,14.3176,38.1517,1714.9,24.6,14.6,19.6,1.7574972914111229,37.2
ET010111,Tikemet 2015,14.3176,38.1517,1714.9,26.1,16.1,21.1,18.50381267147679,42.3
ET010111,Tir 2015,14.3176,38.1517,1714.9,25.53,15.53,20.53,3.314437743156187,32.8
ET010111,Yekatit 2015,14.3176,38.1517,1714.9,27.13,17.13,22.13,3.1060602434219855,24.0
ET010111,Ginbot 2016,14.3176,38.1517,1714.9,30.79,20.79,25.79,74.39919902842531,31.6
ET010111,Hamle 2015,14.3176,38.1517,1714.9,26.41,16.41,21.41,230.62323096490675,64.7
ET010111,Hidar 2016,14.3176,38.1517,1714.9,26.21,16.21,21.21,10.156036992226875,43.3
ET010111,Megabit 2016,14.3176,38.1517,1714.9,29.9,19.9,24.9,9.90752401864657,24.8
ET010111,Meskerem 2016,14.3176,38.1517,1714.9,27.37,17.37,22.37,90.77477334955688,50.9
ET010111,Miazia 2016,14.3176,38.1517,1714.9,31.09,21.09,26.09,19.635368868099743,22.8
ET010111,Nehase 2015,14.3176,38.1517,1714.9,25.45,15.45,20.45,178.18246837328837,74.1
ET010111,Sene 2016,14.3176,38.1517,1714.9,28.28,18.28,23.28,214.6230701897734,50.2
ET010111,Tahesas 2016,14.3176,38.1517,1714.9,26.11,16.11,21.11,1.280693108035672,33.7
ET010111,Tikemet 2016,14.3176,38.1517,1714.9,27.39,17.39,22.39,29.361049836681733,44.4
ET010111,Tir 2016,14.3176,38.1517,1714.9,26.28,16.28,21.28,2.3776691174745825,31.8
ET010111,Yekatit 2016,14.3176,38.1517,1714.9,28.06,18.06,23.06,3.062759816315071,25.8
ET010111,Ginbot 2017,14.3176,38.1517,1714.9,30.02,20.02,25.02,56.40491092640867,31.1
ET010111,Hamle 2016,14.3176,38.1517,1714.9,24.52,14.52,19.52,230.6841607862903,80.7
ET010111,Hidar 2017,14.3176,38.1517,1714.9,25.71,15.71,20.71,19.80132275204505,42.6
ET010111,Megabit 2017,14.3176,38.1517,1714.9,29.15,19.15,24.15,12.252635258500296,28.1
ET010111,Meskerem 2017,14.3176,38.1517,1714.9,25.14,15.14,20.14,121.47730246923302,68.5
ET010111,Miazia 2017,14.3176,38.1517,1714.9,30.26,20.26,25.26,29.89347367645592,29.3
ET010111,Nehase 2016,14.3176,38.1517,1714.9,23.48,13.48,18.48,255.3707124443464,86.4
ET010111,Sene 2017,14.3176,38.1517,1714.9,28.66,18.66,23.66,88.20879646219234,41.2
ET010111,Tahesas 2017,14.3176,38.1517,1714.9,25.21,15.21,20.21,1.2321678015493578,34.4
ET010111,Tikemet 2017,14.3176,38.1517,1714.9,26.03,16.03,21.03,41.222677821497754,51.6
ET010111,Tir 2017,14.3176,38.1517,1714.9,26.19,16.19,21.19,2.613383057617372,30.3
ET010111,Yekatit 2017,14.3176,38.1517,1714.9,28.31,18.31,23.31,3.967698128954057,29.7
ET010111,Hamle 2017,14.3176,38.1517,1714.9,24.43,14.43,19.43,221.9524191579511,79.0
ET010111,Hidar 2018,14.3176,38.1517,1714.9,25.64,15.64,20.64,7.283548491616402,35.9
ET010111,Meskerem 2018,14.3176,38.1517,1714.9,24.56,14.56,19.56,135.09237400177986,71.7
ET010111,Nehase 2017,14.3176,38.1517,1714.9,23.45,13.45,18.45,232.9708069832094,85.6
ET010111,Tahesas 2018,14.3176,38.1517,1714.9,25.03,15.03,20.03,1.4209639526182605,33.1
ET010111,Tikemet 2018,14.3176,38.1517,1714.9,25.49,15.49,20.49,19.374584521016764,48.0
ET010111,Tir 2018,14.3176,38.1517,1714.9,25.9,15.9,20.9,3.098025324844545,29.6
ET010113,Ginbot 2014,13.8722,38.1445,1407.1,32.26,22.26,27.26,58.03445772970876,25.3
ET010113,Hamle 2013,13.8722,38.1445,1407.1,25.41,15.41,20.41,279.8691957535282,79.4
ET010113,Hidar 2014,13.8722,38.1445,1407.1,27.38,17.38,22.38,11.203466406176169,34.6
ET010113,Megabit 2014,13.8722,38.1445,1407.1,31.15,21.15,26.15,10.3751098058557,22.5
ET010113,Meskerem 2014,13.8722,38.1445,1407.1,26.04,16.04,21.04,139.8215112173429,69.9
ET010113,Miazia 2014,13.8722,38.1445,1407.1,32.3,22.3,27.3,23.16368781879384,22.4
ET010113,Nehase 2013,13.8722,38.1445,1407.1,25.31,15.31,20.31,251.238413082656,83.5
ET010113,Sene 2014,13.8722,38.1445,1407.1,28.5,18.5,23.5,207.71873966340095,51.2
ET010113,Tahesas 2014,13.8722,38.1445,1407.1,26.67,16.67,21.67,4.620442328914519,32.7
ET010113,Tikemet 2014,13.8722,38.1445,1407.1,27.25,17.25,22.25,52.75132006368329,46.5
ET010113,Tir 2014,13.8722,38.1445,1407.1,27.28,17.28,22.28,5.733691864436673,32.5
ET010113,Yekatit 2014,13.8722,38.1445,1407.1,29.47,19.47,24.47,2.9182061312660093,28.6
ET010113,Ginbot 2015,13.8722,38.1445,1407.1,31.51,21.51,26.51,88.16006208030127,32.7
ET010113,Hamle 2014,13.8722,38.1445,1407.1,24.78,14.78,19.78,291.52154934790826,83.6
ET010113,Hidar 2015,13.8722,38.1445,1407.1,26.63,16.63,21.63,6.907788833495109,37.3
ET010113,Megabit 2015,13.8722,38.1445,1407.1,29.92,19.92,24.92,10.14345465219149,21.7
ET010113,Meskerem 2015,13.8722,38.1445,1407.1,25.88,15.88,20.88,127.35484043244392,72.2
ET010113,Miazia 2015,13.8722,38.1445,1407.1,31.77,21.77,26.77,30.55491772723454,24.7
ET010113,Nehase 2014,13.8722,38.1445,1407.1,24.59,14.59,19.59,269.80348082511654,86.0
ET010113,Sene 2015,13.8722,38.1445,1407.1,28.32,18.32,23.32,244.37658916186265,59.1
ET010113,Tahesas 2015,13.8722,38.1445,1407.1,25.9,15.9,20.9,5.859004759019421,37.7
ET010113,Tikemet 2015,13.8722,38.1445,1407.1,26.82,16.82,21.82,32.711043585500406,48.5
ET010113,Tir 2015,13.8722,38.1445,1407.1,26.98,16.98,21.98,5.979392550645336,32.6
ET010113,Yekatit 2015,13.8722,38.1445,1407.1,28.4,18.4,23.4,2.385831837692568,24.5
ET010113,Ginbot 2016,13.8722,38.1445,1407.1,32.35,22.35,27.35,92.74319096226846,31.0
ET010113,Hamle 2015,13.8722,38.1445,1407.1,27.58,17.58,22.58,236.9817367061492,66.0
ET010113,Hidar 2016,13.8722,38.1445,1407.1,27.88,17.88,22.88,16.297081916562973,39.7
ET010113,Megabit 2016,13.8722,38.1445,1407.1,31.78,21.78,26.78,11.723323928668936,22.1
ET010113,Meskerem 2016,13.8722,38.1445,1407.1,27.67,17.67,22.67,118.31536120342952,61.0
ET010113,Miazia 2016,13.8722,38.1445,1407.1,32.96,22.96,27.96,21.382643439180107,20.6
ET010113,Nehase 2015,13.8722,38.1445,1407.1,26.39,16.39,21.39,210.8400368639218,78.6
ET010113,Sene 2016,13.8722,38.1445,1407.1,29.28,19.28,24.28,263.4243610012916,52.7
