orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Miazia 2015,6.0,157.0,458.0,34.20479302832244,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Sene 2015,0.0,216.0,541.0,39.85239852398524,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Ahsia Woreda,h9ddzED336q,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Ginbot 2015,0.0,2.0,27.0,7.142857142857142,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Miazia 2015,0.0,5.0,20.0,23.809523809523807,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Sene 2015,7.0,9.0,45.0,19.565217391304348,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Axum Town Woreda,YfeMkHqdwBJ,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Ginbot 2015,0.0,396.0,812.0,48.708487084870846,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Miazia 2015,0.0,390.0,927.0,42.02586206896552,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Sene 2015,6.0,384.0,914.0,41.967213114754095,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Chila woreda,U0trQvqCIcg,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Ginbot 2015,5.0,46.0,94.0,48.421052631578945,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Miazia 2015,0.0,46.0,116.0,39.31623931623932,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Sene 2015,7.0,64.0,201.0,31.683168316831683,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Egela woreda,l4WlBuJhjXI,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Ginbot 2015,31.0,235.0,485.0,48.35390946502058,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Miazia 2015,30.0,144.0,436.0,32.951945080091534,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Sene 2015,0.0,549.0,1011.0,54.24901185770751,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Emba Seneyti Woreda,CbiyT504WQC,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Ginbot 2015,121.0,565.0,1187.0,47.55892255892255,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Megabit 2015,16.0,267.0,650.0,41.013824884792626,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Miazia 2015,13.0,368.0,637.0,57.68025078369906,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Sene 2015,0.0,919.0,2252.0,40.79005770084332,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Tahesas 2015,12.0,322.0,978.0,32.89070480081716,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Tir 2015,27.0,327.0,941.0,34.71337579617834,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Endaba Tsahma Woreda,CcR6W2EWnir,Yekatit 2015,9.0,286.0,874.0,32.68571428571428,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Ginbot 2015,0.0,55.0,118.0,46.21848739495798,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Miazia 2015,0.0,44.0,182.0,24.043715846994537,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Sene 2015,0.0,135.0,325.0,41.41104294478527,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Enticho Town,vC3SRo8LKRN,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Ginbot 2015,0.0,136.0,270.0,50.184501845018445,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Miazia 2015,0.0,76.0,198.0,38.19095477386934,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Sene 2015,0.0,21.0,39.0,52.5,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Hahayle woreda,cQdXbc0kmra,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Ginbot 2015,248.0,705.0,1319.0,53.40909090909091,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Miazia 2015,265.0,680.0,1401.0,48.502139800285306,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Sene 2015,0.0,0.0,0.0,0.0,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Keyh Tekli Woreda,sr6iIRMYzWA,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Ginbot 2015,0.0,197.0,565.0,34.80565371024735,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Hamle 2014,0.0,107.0,180.0,59.11602209944752,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Hidar 2015,0.0,20.0,38.0,51.28205128205128,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Megabit 2015,0.0,42.0,129.0,32.30769230769231,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Meskerem 2015,0.0,10.0,49.0,20.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Miazia 2015,21.0,232.0,632.0,36.65086887835703,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Nehase 2014,0.0,56.0,260.0,21.455938697318008,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Sene 2015,0.0,277.0,726.0,38.10178817056397,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Tahesas 2015,0.0,55.0,110.0,49.549549549549546,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Tikemet 2015,0.0,22.0,40.0,53.65853658536586,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Tir 2015,0.0,80.0,124.0,64.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Kola Tembien,xmaemgQygPv,Yekatit 2015,0.0,104.0,202.0,51.231527093596064,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Ginbot 2015,0.0,214.0,393.0,54.314720812182735,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Miazia 2015,35.0,147.0,356.0,41.17647058823529,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Sene 2015,17.0,203.0,368.0,55.013550135501355,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Laelay Maychew Woreda,GbBhIlfK7W8,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Ginbot 2015,0.0,233.0,532.0,43.71482176360225,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Miazia 2015,20.0,267.0,681.0,39.14956011730205,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Sene 2015,0.0,390.0,1051.0,37.0722433460076,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Maykenetal woreda,HBkfRmEpKpM,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Ginbot 2015,0.0,339.0,554.0,61.08108108108108,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Miazia 2015,0.0,272.0,450.0,60.31042128603104,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Sene 2015,0.0,385.0,597.0,64.38127090301003,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Naeder woreda,XkDWn9i1C3G,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Ginbot 2015,0.0,236.0,382.0,61.61879895561357,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Megabit 2015,0.0,0.0,0.0,0.0,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Miazia 2015,15.0,272.0,998.0,27.227227227227228,2023-04-09,2023-05-08,2023 Apr
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Nehase 2014,0.0,0.0,0.0,0.0,2022-08-07,2022-09-05,2022 Aug
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Sene 2015,0.0,174.0,826.0,21.039903264812576,2023-06-08,2023-07-07,2023 Jun
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Tahesas 2015,0.0,0.0,0.0,0.0,2022-12-10,2023-01-08,2022 Dec
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Tikemet 2015,0.0,0.0,0.0,0.0,2022-10-11,2022-11-09,2022 Oct
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Tir 2015,0.0,0.0,0.0,0.0,2023-01-09,2023-02-07,2023 Jan
Tigray Region,Central Zone,Rama Adiarbaete,mpRsmjqOEua,Yekatit 2015,0.0,0.0,0.0,0.0,2023-02-08,2023-03-09,2023 Feb
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Ginbot 2015,86.0,296.0,696.0,42.46771879483501,2023-05-09,2023-06-07,2023 May
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Hamle 2014,0.0,0.0,0.0,0.0,2022-07-08,2022-08-06,2022 Jul
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Hidar 2015,0.0,0.0,0.0,0.0,2022-11-10,2022-12-09,2022 Nov
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Megabit 2015,49.0,155.0,348.0,44.412607449856736,2023-03-10,2023-04-08,2023 Mar
Tigray Region,Central Zone,Tahtay Maychew Woreda,fDR1WHmMNfD,Meskerem 2015,0.0,0.0,0.0,0.0,2022-09-11,2022-10-10,2022 Sept
