orgunitlevel2,orgunitlevel3,organisationunitname,organisationunitid,Eth_Month_Year,Travel,Positive,Tests,Positivity_Rate,Period_Gregorian_start,Period_Gregorian_end,Period
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Meskerem 2017,0.0,13.0,475.0,2.73109243697479,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Miazia 2017,0.0,21.0,268.0,7.806691449814126,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Nehase 2016,0.0,0.0,330.0,0.0,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Sene 2017,0.0,21.0,244.0,8.571428571428571,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Tahesas 2017,0.0,32.0,41.0,76.19047619047619,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Tikemet 2017,0.0,26.0,128.0,20.155038759689923,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Tir 2017,0.0,0.0,44.0,0.0,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Dhoboweyn Woreda,awX5HsmVjH6,Yekatit 2017,2.0,15.0,147.0,10.135135135135137,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Ginbot 2017,0.0,19.0,39.0,47.5,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Hamle 2016,2.0,33.0,104.0,31.428571428571427,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Hidar 2017,0.0,60.0,148.0,40.26845637583892,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Megabit 2017,0.0,30.0,68.0,43.47826086956522,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Meskerem 2017,0.0,53.0,157.0,33.54430379746836,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Miazia 2017,0.0,26.0,54.0,47.27272727272727,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Nehase 2016,2.0,24.0,82.0,28.915662650602407,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Sene 2017,0.0,23.0,54.0,41.81818181818181,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Tahesas 2017,1.0,53.0,116.0,45.2991452991453,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Tikemet 2017,0.0,34.0,108.0,31.19266055045872,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Tir 2017,0.0,59.0,132.0,44.3609022556391,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,EL-Ogaden Woreda,OQC7qWke4pS,Yekatit 2017,0.0,54.0,116.0,46.15384615384615,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Ginbot 2017,0.0,54.0,161.0,33.33333333333333,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Hamle 2016,0.0,14.0,14.0,93.33333333333331,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Hidar 2017,0.0,35.0,103.0,33.65384615384615,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Megabit 2017,0.0,64.0,250.0,25.49800796812749,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Meskerem 2017,0.0,10.0,13.0,71.42857142857143,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Miazia 2017,0.0,59.0,152.0,38.56209150326798,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Nehase 2016,0.0,10.0,24.0,40.0,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Sene 2017,0.0,47.0,120.0,38.84297520661157,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Tahesas 2017,0.0,55.0,55.0,98.21428571428572,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Tikemet 2017,0.0,40.0,54.0,72.72727272727273,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Tir 2017,0.0,30.0,36.0,81.08108108108108,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Goglo Woreda,Ghf7hxwxP9d,Yekatit 2017,0.0,35.0,93.0,37.234042553191486,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Ginbot 2017,0.0,0.0,48.0,0.0,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Hamle 2016,0.0,0.0,150.0,0.0,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Hidar 2017,0.0,0.0,99.0,0.0,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Megabit 2017,0.0,2.0,110.0,1.8018018018018016,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Meskerem 2017,0.0,10.0,208.0,4.784688995215311,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Miazia 2017,0.0,2.0,97.0,2.0408163265306123,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Nehase 2016,0.0,3.0,173.0,1.7241379310344829,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Sene 2017,0.0,0.0,93.0,0.0,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Tahesas 2017,0.0,10.0,150.0,6.622516556291391,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Tikemet 2017,0.0,0.0,58.0,0.0,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Tir 2017,0.0,0.0,35.0,0.0,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Higloley Woreda,vLZczTPAo4o,Yekatit 2017,0.0,5.0,178.0,2.793296089385475,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Ginbot 2017,0.0,8.0,47.0,16.666666666666664,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Hamle 2016,0.0,12.0,34.0,34.285714285714285,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Hidar 2017,0.0,0.0,92.0,0.0,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Megabit 2017,0.0,8.0,43.0,18.181818181818183,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Meskerem 2017,0.0,7.0,60.0,11.475409836065571,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Miazia 2017,0.0,21.0,75.0,27.631578947368425,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Nehase 2016,0.0,30.0,30.0,96.7741935483871,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Sene 2017,0.0,7.0,149.0,4.666666666666667,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Tahesas 2017,0.0,7.0,57.0,12.06896551724138,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Tikemet 2017,0.0,0.0,28.0,0.0,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Tir 2017,0.0,2.0,212.0,0.9389671361502347,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Kebridahar Woreda,GYnJu3Pg2dE,Yekatit 2017,0.0,11.0,99.0,11.0,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Ginbot 2017,0.0,2.0,12.0,15.384615384615383,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Hamle 2016,0.0,15.0,15.0,93.75,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Hidar 2017,0.0,11.0,11.0,91.66666666666666,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Megabit 2017,0.0,0.0,124.0,0.0,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Meskerem 2017,0.0,20.0,20.0,95.23809523809524,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Miazia 2017,0.0,0.0,107.0,0.0,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Nehase 2016,0.0,16.0,16.0,94.11764705882352,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Sene 2017,0.0,63.0,63.0,98.4375,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Tahesas 2017,0.0,89.0,89.0,98.88888888888889,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Tikemet 2017,0.0,25.0,42.0,58.139534883720934,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Tir 2017,0.0,0.0,0.0,0.0,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Kebridahar town Woreda,yJ9EQzGxIbC,Yekatit 2017,0.0,0.0,0.0,0.0,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Ginbot 2017,0.0,0.0,12.0,0.0,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Hamle 2016,0.0,0.0,41.0,0.0,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Hidar 2017,0.0,0.0,34.0,0.0,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Megabit 2017,0.0,0.0,12.0,0.0,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Meskerem 2017,0.0,0.0,33.0,0.0,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Miazia 2017,0.0,0.0,8.0,0.0,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Nehase 2016,0.0,0.0,33.0,0.0,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Sene 2017,0.0,0.0,19.0,0.0,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Tahesas 2017,0.0,0.0,45.0,0.0,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Tikemet 2017,0.0,0.0,37.0,0.0,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Tir 2017,0.0,0.0,36.0,0.0,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Lasdhankeyre Woreda,Wcx7YiC3IUo,Yekatit 2017,0.0,0.0,33.0,0.0,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Ginbot 2017,0.0,54.0,357.0,15.083798882681563,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Hamle 2016,0.0,0.0,224.0,0.0,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Hidar 2017,0.0,56.0,353.0,15.819209039548024,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Megabit 2017,0.0,7.0,285.0,2.4475524475524475,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Meskerem 2017,0.0,13.0,307.0,4.220779220779221,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Miazia 2017,0.0,9.0,253.0,3.543307086614173,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Nehase 2016,0.0,0.0,164.0,0.0,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Sene 2017,0.0,14.0,339.0,4.117647058823529,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Tahesas 2017,0.0,50.0,300.0,16.611295681063122,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Tikemet 2017,0.0,34.0,137.0,24.637681159420293,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Tir 2017,0.0,19.0,397.0,4.773869346733668,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Marsin Woreda,HSfTtd3kQZo,Yekatit 2017,0.0,36.0,479.0,7.5,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Ginbot 2017,0.0,8.0,165.0,4.819277108433735,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Hamle 2016,0.0,5.0,165.0,3.0120481927710845,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Hidar 2017,2.0,29.0,272.0,10.622710622710622,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Megabit 2017,0.0,31.0,257.0,12.015503875968992,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Meskerem 2017,0.0,9.0,144.0,6.206896551724138,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Miazia 2017,0.0,16.0,258.0,6.177606177606178,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Nehase 2016,0.0,6.0,109.0,5.454545454545454,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Sene 2017,0.0,15.0,192.0,7.772020725388601,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Tahesas 2017,0.0,11.0,227.0,4.824561403508771,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Tikemet 2017,2.0,20.0,288.0,6.920415224913495,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Tir 2017,2.0,19.0,152.0,12.418300653594772,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Shaykosh Woreda,Vdx9ucPWK34,Yekatit 2017,1.0,26.0,249.0,10.4,2025-02-08,2025-03-09,2025 Feb
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Ginbot 2017,0.0,13.0,171.0,7.55813953488372,2025-05-09,2025-06-07,2025 May
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Hamle 2016,0.0,9.0,172.0,5.202312138728324,2024-07-08,2024-08-06,2024 Jul
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Hidar 2017,0.0,23.0,383.0,5.989583333333334,2024-11-10,2024-12-09,2024 Nov
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Megabit 2017,0.0,16.0,100.0,15.84158415841584,2025-03-10,2025-04-08,2025 Mar
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Meskerem 2017,0.0,54.0,503.0,10.714285714285714,2024-09-11,2024-10-10,2024 Sept
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Miazia 2017,0.0,19.0,154.0,12.258064516129032,2025-04-09,2025-05-08,2025 Apr
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Nehase 2016,0.0,15.0,256.0,5.836575875486381,2024-08-07,2024-09-05,2024 Aug
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Sene 2017,0.0,16.0,195.0,8.16326530612245,2025-06-08,2025-07-07,2025 Jun
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Tahesas 2017,0.0,15.0,119.0,12.5,2024-12-10,2025-01-08,2024 Dec
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Tikemet 2017,0.0,10.0,515.0,1.937984496124031,2024-10-11,2024-11-09,2024 Oct
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Tir 2017,0.0,17.0,124.0,13.6,2025-01-09,2025-02-07,2025 Jan
Somali Region,Korahay Zone,Shilabo Woreda,nrkz9CVodYg,Yekatit 2017,0.0,16.0,209.0,7.6190476190476195,2025-02-08,2025-03-09,2025 Feb
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Ginbot 2017,7.0,17.0,139.0,12.142857142857142,2025-05-09,2025-06-07,2025 May
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Hamle 2016,6.0,54.0,107.0,50.0,2024-07-08,2024-08-06,2024 Jul
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Hidar 2017,2.0,43.0,60.0,70.49180327868852,2024-11-10,2024-12-09,2024 Nov
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Megabit 2017,3.0,43.0,278.0,15.412186379928317,2025-03-10,2025-04-08,2025 Mar
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Meskerem 2017,0.0,32.0,141.0,22.535211267605636,2024-09-11,2024-10-10,2024 Sept
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Miazia 2017,0.0,9.0,97.0,9.183673469387756,2025-04-09,2025-05-08,2025 Apr
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Nehase 2016,1.0,44.0,128.0,34.10852713178294,2024-08-07,2024-09-05,2024 Aug
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Sene 2017,0.0,37.0,229.0,16.08695652173913,2025-06-08,2025-07-07,2025 Jun
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Tahesas 2017,0.0,26.0,147.0,17.56756756756757,2024-12-10,2025-01-08,2024 Dec
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Tikemet 2017,2.0,5.0,130.0,3.816793893129771,2024-10-11,2024-11-09,2024 Oct
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Tir 2017,0.0,0.0,20.0,0.0,2025-01-09,2025-02-07,2025 Jan
Somali Region,Liben Zone,Bokolmanyo Woreda,rIKJpGARb2T,Yekatit 2017,12.0,56.0,171.0,32.55813953488372,2025-02-08,2025-03-09,2025 Feb
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Ginbot 2017,0.0,7.0,285.0,2.4475524475524475,2025-05-09,2025-06-07,2025 May
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Hamle 2016,0.0,0.0,78.0,0.0,2024-07-08,2024-08-06,2024 Jul
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Hidar 2017,0.0,0.0,97.0,0.0,2024-11-10,2024-12-09,2024 Nov
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Megabit 2017,0.0,0.0,84.0,0.0,2025-03-10,2025-04-08,2025 Mar
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Meskerem 2017,0.0,0.0,107.0,0.0,2024-09-11,2024-10-10,2024 Sept
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Miazia 2017,0.0,1.0,177.0,0.5617977528089888,2025-04-09,2025-05-08,2025 Apr
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Nehase 2016,0.0,0.0,58.0,0.0,2024-08-07,2024-09-05,2024 Aug
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Sene 2017,0.0,4.0,239.0,1.6666666666666667,2025-06-08,2025-07-07,2025 Jun
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Tahesas 2017,0.0,0.0,112.0,0.0,2024-12-10,2025-01-08,2024 Dec
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Tikemet 2017,0.0,0.0,59.0,0.0,2024-10-11,2024-11-09,2024 Oct
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Tir 2017,0.0,0.0,114.0,0.0,2025-01-09,2025-02-07,2025 Jan
Somali Region,Liben Zone,Dekasuftu Woreda,VvUlI8lrKCK,Yekatit 2017,0.0,0.0,128.0,0.0,2025-02-08,2025-03-09,2025 Feb
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Ginbot 2017,15.0,167.0,502.0,33.20079522862823,2025-05-09,2025-06-07,2025 May
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Hamle 2016,10.0,115.0,540.0,21.256931608133087,2024-07-08,2024-08-06,2024 Jul
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Hidar 2017,10.0,152.0,555.0,27.33812949640288,2024-11-10,2024-12-09,2024 Nov
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Megabit 2017,1.0,123.0,452.0,27.1523178807947,2025-03-10,2025-04-08,2025 Mar
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Meskerem 2017,4.0,162.0,582.0,27.787307032590057,2024-09-11,2024-10-10,2024 Sept
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Miazia 2017,1.0,162.0,589.0,27.45762711864407,2025-04-09,2025-05-08,2025 Apr
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Nehase 2016,4.0,77.0,546.0,14.076782449725778,2024-08-07,2024-09-05,2024 Aug
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Sene 2017,12.0,104.0,470.0,22.080679405520172,2025-06-08,2025-07-07,2025 Jun
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Tahesas 2017,5.0,165.0,522.0,31.54875717017208,2024-12-10,2025-01-08,2024 Dec
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Tikemet 2017,1.0,159.0,645.0,24.61300309597523,2024-10-11,2024-11-09,2024 Oct
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Tir 2017,2.0,145.0,467.0,30.982905982905983,2025-01-09,2025-02-07,2025 Jan
Somali Region,Liben Zone,Dolo Ado Woreda,dJbBw7tbGbD,Yekatit 2017,1.0,143.0,470.0,30.36093418259023,2025-02-08,2025-03-09,2025 Feb
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Ginbot 2017,0.0,42.0,43.0,95.45454545454544,2025-05-09,2025-06-07,2025 May
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Hamle 2016,1.0,7.0,7.0,87.5,2024-07-08,2024-08-06,2024 Jul
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Hidar 2017,0.0,12.0,12.0,92.3076923076923,2024-11-10,2024-12-09,2024 Nov
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Megabit 2017,0.0,24.0,27.0,85.71428571428571,2025-03-10,2025-04-08,2025 Mar
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Meskerem 2017,0.0,24.0,24.0,96.0,2024-09-11,2024-10-10,2024 Sept
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Miazia 2017,1.0,59.0,117.0,50.0,2025-04-09,2025-05-08,2025 Apr
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Nehase 2016,0.0,14.0,14.0,93.33333333333331,2024-08-07,2024-09-05,2024 Aug
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Sene 2017,0.0,27.0,27.0,96.42857142857144,2025-06-08,2025-07-07,2025 Jun
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Tahesas 2017,0.0,13.0,13.0,92.85714285714286,2024-12-10,2025-01-08,2024 Dec
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Tikemet 2017,0.0,14.0,15.0,87.5,2024-10-11,2024-11-09,2024 Oct
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Tir 2017,0.0,10.0,13.0,71.42857142857143,2025-01-09,2025-02-07,2025 Jan
Somali Region,Liben Zone,Filtu Woreda,OLfIwq5OCZy,Yekatit 2017,0.0,11.0,11.0,91.66666666666666,2025-02-08,2025-03-09,2025 Feb
